#支付宝账务明细查询
#账号：[20884312085699850156]
#起始日期：[2024年04月30日 00:00:00]   终止日期：[2024年05月01日 00:00:00]
#-----------------------------------------账务明细列表----------------------------------------
账务流水号,业务流水号,商户订单号,商品名称,发生时间,对方账号,收入金额（+元）,支出金额（-元）,账户余额（元）,交易渠道,业务类型,备注,费率,业务账单来源,业务基础订单号,业务描述,业务订单号
1370513645478169980	,2024043010002001980578861802	,MYMCC1CN20240430111530010000000090091759	,	,2024-04-30 00:04:03	,****y	,0.00	,-9425.12	,10000.00	,支付宝	,提现	,自动提现 2024-04-29	,	,	,	,	,	
1370515487320962930	,2024041522001162931413900104	,T200P3850934726815057326	,【新风潮价】RadioFlyer儿童三轮车脚踏车宝宝自行车遛娃神器单车免充气手推车 等多件	,2024-04-30 09:41:30	,*静(251***@qq.com)	,0.00	,-639.07	,9360.93	,支付宝	,交易退款	,售后退款-2024041522001162931413900104-T200P3850934726814057326	,	,商家中心	,3850934726814057326	,0020001|交易退款-余额退款	,M{3850934726814057326}|S{3850934726815057326}|O{272320921020052673}	
345153495860211	,20240430020070011500210002173063	,CAE_POINT_8135461744_RETURNGIVE	,	,2024-04-30 09:41:32	,浙江天猫技术有限公司(jifenb2c@taobao.com)	,3.19	,0.00	,9364.12	,支付宝	,转账	,代扣交易退回积分272320921020052673	,	,账房	,3850934726814057326	,0030018|软件服务费-天猫返点积分（退款）	,M{3850934726814057326}|O{272320921020052673}	
343270524758711	,20240430020070011500710043895170	,HJCAEB==3200060031==4434491146360543==3850934726815057326	,	,2024-04-30 09:41:33	,阿里巴巴（深圳）技术有限公司上海第一分公司(szshftmyj@service.aliyun.com)	,31.95	,0.00	,9396.07	,支付宝	,转账	,代扣款（扣款用途：天猫佣金（类目）{3850934726815057326}扣款，付款方：阿里巴巴（深圳）技术有限公司上海第一分公司，Email：szshftmyj@service.aliyun.com）	,	,账房	,3850934726814057326	,0030003|软件服务费-天猫佣金	,M{3850934726814057326}|S{3850934726815057326}	
1370532124959444171	,2024041922001144171401257975	,T200P2124673898982164954	,【亲子价】RadioFlyer儿童三轮车脚踏车宝宝自行车遛娃神器单车免充气手推车 等多件	,2024-04-30 10:02:14	,**琼(176****60)	,551.23	,0.00	,9947.30	,支付宝	,交易付款	,	,	,商家中心	,2124673898982164954	,0010001|交易收款-交易收款	,M{2124673898982164954}	
1370496005180130771	,2024042022001130771413944655	,T200P3856381669146583721	,【亲子价】美国RadioFlyer儿童玩具泡泡机学步车户外男孩女孩全自动泡泡车	,2024-04-30 10:02:15	,**嘉(twj***@vip.qq.com)	,15.40	,0.00	,9962.70	,支付宝	,交易付款	,【亲子价】美国RadioFlyer儿童玩具泡泡机学步车户外男孩女孩全自动泡泡车	,	,商家中心	,3856381669146583721	,0010001|交易收款-交易收款	,M{3856381669146583721}	
1370545616673079491	,2024041922001179491447245284	,T200P3856278637642298307	,【亲子价】RadioFlyer儿童三轮车脚踏车宝宝自行车遛娃神器单车免充气手推车 等多件	,2024-04-30 10:02:16	,**玲(lia***@gmail.com)	,549.10	,0.00	,10511.80	,支付宝	,交易付款	,	,0.006	,商家中心	,3856278637642298307	,0010001|交易收款-交易收款	,M{3856278637642298307}	
1370785177436800490	,2024041922001179491447245284	,T200P3856278637642298307	,【亲子价】RadioFlyer儿童三轮车脚踏车宝宝自行车遛娃神器单车免充气手推车 等多件	,2024-04-30 10:02:17	,支付宝（中国）网络技术有限公司(systemrevenue@alipay.com)	,0.00	,-3.29	,10508.51	,支付宝	,收费	,信用卡支付服务费[2024041922001179491447245284];淘宝交易号[T200P3856278637642298307]	,0.006	,蚂蚁商家中心	,3856278637642298307	,0030038|软件服务费-支付宝服务费	,M{3856278637642298307}	
344926606507980	,20240430020070011500980015014444	,CAE_POINT_3856381669146583721_2_0	,	,2024-04-30 10:02:17	,浙江天猫技术有限公司(jifenb2c@taobao.com)	,0.00	,-0.07	,10508.44	,支付宝	,转账	,代扣返点积分3856381669146583721	,	,账房	,3856381669146583721	,0030001|软件服务费-天猫返点积分	,M{3856381669146583721}	
344926155133980	,20240430020070011500980015142132	,HJCAEB==3200060031==4434531630150543==3856381669146583721	,	,2024-04-30 10:02:17	,阿里巴巴（深圳）技术有限公司上海第一分公司(szshftmyj@service.aliyun.com)	,0.00	,-0.77	,10507.67	,支付宝	,转账	,代扣款（扣款用途：天猫佣金（类目）{3856381669146583721}扣款，付款方：瑞飞儿贸易（深圳）有限公司，Email：rftm@radioflyer.com）	,	,账房	,3856381669146583721	,0030003|软件服务费-天猫佣金	,M{3856381669146583721}|S{3856381669146583721}	
344927399147980	,20240430020070011500980015201946	,CAE_POINT_2124673898982164954_2_0	,	,2024-04-30 10:02:18	,浙江天猫技术有限公司(jifenb2c@taobao.com)	,0.00	,-2.75	,10504.92	,支付宝	,转账	,代扣返点积分2124673898982164954	,	,账房	,2124673898982164954	,0030001|软件服务费-天猫返点积分	,M{2124673898982164954}	
344927451265980	,20240430020070011500980014938185	,HJCAEB==3200060031==4434539002780543==2124673898982164954	,	,2024-04-30 10:02:19	,阿里巴巴（深圳）技术有限公司上海第一分公司(szshftmyj@service.aliyun.com)	,0.00	,-27.56	,10477.36	,支付宝	,转账	,代扣款（扣款用途：天猫佣金（类目）{2124673898982164954}扣款，付款方：瑞飞儿贸易（深圳）有限公司，Email：rftm@radioflyer.com）	,	,账房	,2124673898982164954	,0030003|软件服务费-天猫佣金	,M{2124673898982164954}|S{2124673898983164954}	
