#支付宝账务明细查询
#账号：[20884312085699850156]
#起始日期：[2024年04月27日 00:00:00]   终止日期：[2024年04月28日 00:00:00]
#-----------------------------------------账务明细列表----------------------------------------
账务流水号,业务流水号,商户订单号,商品名称,发生时间,对方账号,收入金额（+元）,支出金额（-元）,账户余额（元）,交易渠道,业务类型,备注,费率,业务账单来源,业务基础订单号,业务描述,业务订单号
1370512689629169980	,2024042710002001980577776078	,MYMCC1CN20240426111530010000000088038268	,	,2024-04-27 00:00:13	,****y	,0.00	,-7090.74	,10000.00	,支付宝	,提现	,自动提现 2024-04-26	,	,	,	,	,	
344900368720980	,20240427102551010069980035252959	,24042730260860611013	,	,2024-04-27 10:38:34	,天安财产保险股份有限公司(insurance@tianan-insurance.com)	,0.00	,-1.10	,9998.90	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号2133020858010708793	,	,商家中心	,2133020858010708793	,0050005|保险支出-卖家版运费险	,M{2133020858010708793}	
344903163245980	,20240427102551010069980035117172	,24042730303928610778	,	,2024-04-27 10:38:37	,天安财产保险股份有限公司(insurance@tianan-insurance.com)	,0.00	,-1.10	,9997.80	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号3865738790623971815	,	,商家中心	,3865738790623971815	,0050005|保险支出-卖家版运费险	,M{3865738790623971815}	
344898226985980	,20240427102551010069980034968954	,24042730165056710142	,	,2024-04-27 10:38:40	,天安财产保险股份有限公司(insurance@tianan-insurance.com)	,0.00	,-1.10	,9996.70	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号2132670865675186058	,	,商家中心	,2132670865675186058	,0050005|保险支出-卖家版运费险	,M{2132670865675186058}	
344898519316980	,20240427102551010069980035192812	,24042730262450810788	,	,2024-04-27 10:38:42	,天安财产保险股份有限公司(insurance@tianan-insurance.com)	,0.00	,-1.10	,9995.60	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号3865244760772451016	,	,商家中心	,3865244760772451016	,0050005|保险支出-卖家版运费险	,M{3865244760772451016}	
344903606399980	,20240427102551010069980035200160	,24042730255592610020	,	,2024-04-27 10:38:56	,天安财产保险股份有限公司(insurance@tianan-insurance.com)	,0.00	,-1.10	,9994.50	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号3865262112030252710	,	,商家中心	,3865262112030252710	,0050005|保险支出-卖家版运费险	,M{3865262112030252710}	
344902853852980	,20240427102551010069980035292624	,24042730490271810295	,	,2024-04-27 10:39:09	,天安财产保险股份有限公司(insurance@tianan-insurance.com)	,0.00	,-1.10	,9993.40	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号2132830885046463259	,	,商家中心	,2132830885046463259	,0050005|保险支出-卖家版运费险	,M{2132830885046463259}	
344896141956980	,20240427102551010069980035345272	,24042730275076410331	,	,2024-04-27 10:39:14	,天安财产保险股份有限公司(insurance@tianan-insurance.com)	,0.00	,-1.10	,9992.30	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号3865875266396696536	,	,商家中心	,3865875266396696536	,0050005|保险支出-卖家版运费险	,M{3865875266396696536}	
344895743987980	,20240427102551010069980035198381	,24042730738396510350	,	,2024-04-27 10:39:22	,天安财产保险股份有限公司(insurance@tianan-insurance.com)	,0.00	,-1.10	,9991.20	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号2132683071400194089	,	,商家中心	,2132683071400194089	,0050005|保险支出-卖家版运费险	,M{2132683071400194089}	
344903628149980	,20240427102551010069980035125337	,24042730593130510165	,	,2024-04-27 10:39:55	,天安财产保险股份有限公司(insurance@tianan-insurance.com)	,0.00	,-1.10	,9990.10	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号3865641734274103410	,	,商家中心	,3865641734274103410	,0050005|保险支出-卖家版运费险	,M{3865641734274103410}	
344903642737980	,20240427102551010069980035029666	,24042730445592610712	,	,2024-04-27 10:40:03	,天安财产保险股份有限公司(insurance@tianan-insurance.com)	,0.00	,-1.10	,9989.00	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号2132849283396523958	,	,商家中心	,2132849283396523958	,0050005|保险支出-卖家版运费险	,M{2132849283396523958}	
1370551260275401301	,2024041722001101301449246277	,T200P3853010485053239509	,运费补差价-联系客服处理	,2024-04-27 14:11:10	,**薇(134****69)	,195.00	,0.00	,10184.00	,支付宝	,交易付款	,运费补差价-联系客服处理	,	,商家中心	,3853010485053239509	,0010001|交易收款-交易收款	,M{3853010485053239509}	
1370494405035614561	,2024041722001114561439459593	,T200P3852595908056412936	,运费补差价-联系客服处理	,2024-04-27 14:11:10	,*欣(523***@qq.com)	,85.00	,0.00	,10269.00	,支付宝	,交易付款	,运费补差价-联系客服处理	,	,商家中心	,3852595908056412936	,0010001|交易收款-交易收款	,M{3852595908056412936}	
1370491791450989661	,2024041622001189661431068572	,T200P3852312048438878732	,运费补差价-联系客服处理	,2024-04-27 14:11:11	,**辰(186****97)	,130.00	,0.00	,10399.00	,支付宝	,交易付款	,	,0.006	,商家中心	,3852312048438878732	,0010001|交易收款-交易收款	,M{3852312048438878732}	
