#支付宝账务明细查询
#账号：[20884312085699850156]
#起始日期：[2024年04月26日 00:00:00]   终止日期：[2024年04月27日 00:00:00]
#-----------------------------------------账务明细列表----------------------------------------
账务流水号,业务流水号,商户订单号,商品名称,发生时间,对方账号,收入金额（+元）,支出金额（-元）,账户余额（元）,交易渠道,业务类型,备注,费率,业务账单来源,业务基础订单号,业务描述,业务订单号
1370512416187369980	,2024042610002001980577368932	,MYMCC1CN20240425111530010000000087349623	,	,2024-04-26 00:02:33	,****y	,0.00	,-11711.99	,10000.00	,支付宝	,提现	,自动提现 2024-04-25	,	,	,	,	,	
1370543607665419491	,2024041822001119491441633636	,T200P2122380804605187458	,【亲子价】美国RadioFlyer儿童三轮车脚踏车手推车自行车带遮阳篷超轻便推车 等多件	,2024-04-26 08:22:08	,*玥(emi***@hotmail.com)	,669.10	,0.00	,10669.10	,支付宝	,交易付款	,【亲子价】美国RadioFlyer儿童三轮车脚踏车手推车自行车带遮阳篷超轻便推车 【赠品勿单拍】美国RadioFlyer定制帆布袋，图案随机 【赠品勿单拍】铃铛配件 【赠品勿单拍】美国RadioFlyer玩具小拉车，W1摆件儿童生日礼物	,0.006	,商家中心	,2122380804605187458	,0010001|交易收款-交易收款	,M{2122380804605187458}	
1370782008331800490	,2024041822001119491441633636	,T200P2122380804605187458	,【亲子价】美国RadioFlyer儿童三轮车脚踏车手推车自行车带遮阳篷超轻便推车 等多件	,2024-04-26 08:22:09	,支付宝（中国）网络技术有限公司(systemrevenue@alipay.com)	,0.00	,-4.01	,10665.09	,支付宝	,收费	,信用卡支付服务费[2024041822001119491441633636];淘宝交易号[T200P2122380804605187458]	,0.006	,蚂蚁商家中心	,2122380804605187458	,0030038|软件服务费-支付宝服务费	,M{2122380804605187458}	
344890220237980	,20240426020070011500980085754274	,CAE_POINT_2122380804605187458_2_0	,	,2024-04-26 08:22:10	,浙江天猫技术有限公司(jifenb2c@taobao.com)	,0.00	,-3.34	,10661.75	,支付宝	,转账	,代扣返点积分2122380804605187458	,	,账房	,2122380804605187458	,0030001|软件服务费-天猫返点积分	,M{2122380804605187458}	
344892985820980	,20240426020070011500980085844612	,HJCAEB==3200060031==4429523385880543==2122380804605187458	,	,2024-04-26 08:22:11	,阿里巴巴（深圳）技术有限公司上海第一分公司(szshftmyj@service.aliyun.com)	,0.00	,-33.46	,10628.29	,支付宝	,转账	,代扣款（扣款用途：天猫佣金（类目）{2122380804605187458}扣款，付款方：瑞飞儿贸易（深圳）有限公司，Email：rftm@radioflyer.com）	,	,账房	,2122380804605187458	,0030003|软件服务费-天猫佣金	,M{2122380804605187458}|S{2122380804606187458}	
1370550416778744321	,2024041622001144321416849226	,T200P2120569898761386190	,美国RadioFlyer儿童三轮车带篮子免充气脚踏车1.5-3岁手推车单车	,2024-04-26 10:44:11	,**停(177****10)	,560.15	,0.00	,11188.44	,支付宝	,交易付款	,美国RadioFlyer儿童三轮车带篮子免充气脚踏车1.5-3岁手推车单车	,0.006	,商家中心	,2120569898761386190	,0010001|交易收款-交易收款	,M{2120569898761386190}	
1370838784031500320	,2024041622001144321416849226	,T200P2120569898761386190	,美国RadioFlyer儿童三轮车带篮子免充气脚踏车1.5-3岁手推车单车	,2024-04-26 10:44:12	,支付宝（中国）网络技术有限公司(systemrevenue@alipay.com)	,0.00	,-3.36	,11185.08	,支付宝	,收费	,花呗支付服务费[2024041622001144321416849226];淘宝交易号[T200P2120569898761386190]	,0.006	,蚂蚁商家中心	,2120569898761386190	,0030038|软件服务费-支付宝服务费	,M{2120569898761386190}	
344894443401980	,20240426020070011500980087404669	,CAE_POINT_2120569898761386190_2_0	,	,2024-04-26 10:44:14	,浙江天猫技术有限公司(jifenb2c@taobao.com)	,0.00	,-2.80	,11182.28	,支付宝	,转账	,代扣返点积分2120569898761386190	,	,账房	,2120569898761386190	,0030001|软件服务费-天猫返点积分	,M{2120569898761386190}	
344890892776980	,20240426020070011500980087301872	,HJCAEB==3200060031==4429779549680543==2120569898761386190	,	,2024-04-26 10:44:14	,阿里巴巴（深圳）技术有限公司上海第一分公司(szshftmyj@service.aliyun.com)	,0.00	,-28.01	,11154.27	,支付宝	,转账	,代扣款（扣款用途：天猫佣金（类目）{2120569898761386190}扣款，付款方：瑞飞儿贸易（深圳）有限公司，Email：rftm@radioflyer.com）	,	,账房	,2120569898761386190	,0030003|软件服务费-天猫佣金	,M{2120569898761386190}|S{2120569898761386190}	
1370515243062162801	,2024041522001162801402351035	,T200P3850947144546581602	,【新风潮价】美国RadioFlyer儿童三轮车脚踏车手推车自行车带遮阳篷超轻便推车 等多件	,2024-04-26 10:47:11	,**艳(779***@qq.com)	,639.07	,0.00	,11793.34	,支付宝	,交易付款	,	,0.006	,商家中心	,3850947144546581602	,0010001|交易收款-交易收款	,M{3850947144546581602}	
1370764583336600800	,2024041522001162801402351035	,T200P3850947144546581602	,【新风潮价】美国RadioFlyer儿童三轮车脚踏车手推车自行车带遮阳篷超轻便推车 等多件	,2024-04-26 10:47:11	,支付宝（中国）网络技术有限公司(systemrevenue@alipay.com)	,0.00	,-3.83	,11789.51	,支付宝	,收费	,信用卡支付服务费[2024041522001162801402351035];淘宝交易号[T200P3850947144546581602]	,0.006	,蚂蚁商家中心	,3850947144546581602	,0030038|软件服务费-支付宝服务费	,M{3850947144546581602}	
